"lon","lat"
-89.4012302,43.0730517
-95.1182645,29.5377315
-85.323214,51.253775
-73.134961,40.789142
-95.712891,37.09024
-95.712891,37.09024
-79.3831843,43.653226
-80.1373174,26.1224386
-102.552784,23.634501
-85.7053085,42.9133602
-74.0059728,40.7127753
-79.3831843,43.653226
-80.256595,26.1669711
-118.1058333,34.0961111
-95.3698028,29.7604267
-79.9310512,32.7764749
-95.712891,37.09024
-95.712891,37.09024
-88.7878678,43.7844397
-75.1694502,39.9256138
-120.5542012,43.8041334
-122.4194155,37.7749295
-79.3831843,43.653226
-75.2854622,40.0067785
-81.7906847,38.4203709
19.5033041,47.162494
-74.0059728,40.7127753
-116.5452921,33.8302961
-74.0059728,40.7127753
-89.3985283,40.6331249
-74.4056612,40.0583238
-76.2858726,36.8507689
-79.9958864,40.4406248
-88.0075875,43.0494572
-104.6188943,50.4452112
-87.6297982,41.8781136
-73.9712488,40.7830603
-80.0734005,34.3740431
-106.346771,56.130366
-78.8783585,35.0526641
-74.90989,40.6367682
-106.346771,56.130366
-78.8783689,42.8864468
-76.7336521,39.9512496
-74.0059728,40.7127753
-74.0059728,40.7127753
-80.6326916,26.3013917
-77.6088465,43.1565779
-88.5433829,39.1200418
-86.1349019,40.2671941
-5.0527125,50.2660471
-77.004626,39.0207668
-79.3831843,43.653226
-81.8595756,40.2720151
-82.907123,40.4172871
-94.5785667,39.0997265
-76.976631,42.5234043
-97.654811,26.2625297
-84.1916069,39.7589478
-79.9568685,43.2665089
-85.6023643,44.3148443
-82.6817662,28.1808458
-77.4360481,37.5407246
-77.475551,43.1303407
-85.4011619,44.2519526
-81.6943605,41.49932
-121.0057931,40.3059999
-79.9958864,40.4406248
-77.4360481,37.5407246
-95.712891,37.09024
-74.0059728,40.7127753
-104.9121967,40.3369272
-80.1330264,40.1826017
-117.8311428,33.7174708
-82.546344,27.2669722
-118.6089752,34.165357
-95.9345034,41.2565369
-77.1945247,41.2033216
-78.6127766,34.6308865
-74.0059728,40.7127753
-74.0059728,40.7127753
-95.712891,37.09024
-106.346771,56.130366
-92.4453161,42.5348993
-79.9958864,40.4406248
-87.6297982,41.8781136
-74.0059728,40.7127753
-89.3985283,40.6331249
-95.712891,37.09024
-77.1945247,41.2033216
-75.4007058,39.9868904
-73.7948516,41.1220194
-81.5157535,27.6648274
-73.989306,41.1475954
-85.6023643,44.3148443
-75.6971931,45.4215296
-79.3831843,43.653226
-82.907123,40.4172871
-113.9940314,46.8721284
-82.907123,40.4172871
-74.1243063,40.8120171
-74.4120953,40.5187154
-86.5804473,35.5174913
-95.2091006,29.6910625
-81.3792365,28.5383355
-74.0059728,40.7127753
-96.1513627,32.3345888
-79.9958864,40.4406248
-82.4571776,27.950575
-78.8994672,37.8848619
-102.552784,23.634501
-82.8067126,37.5164758
-82.1910378,42.4048028
-95.712891,37.09024
-85.7584557,38.2526647
-75.1652215,39.9525839
-77.8868117,34.2103894
-90.1542848,41.4480902
-77.1945247,41.2033216
-85.6023643,44.3148443
-78.6381787,35.7795897
-82.9987942,39.9611755
-87.6403847,41.8823072
-77.6077865,38.7838939
-106.346771,56.130366
-85.323214,51.253775
-82.5306527,27.3364347
-85.6602058,30.1588129
-73.087749,41.6032207
-72.9278835,41.308274
-87.2169149,30.421309
-76.6121893,39.2903848
-80.0533746,26.7153424
-86.158068,39.768403
-75.6971931,45.4215296
-118.2436849,34.0522342
-76.6412712,39.0457549
-82.907123,40.4172871
-79.3831843,43.653226
18.643501,60.128161
-91.8318334,35.20105
-82.0105148,33.4734978
-118.2436849,34.0522342
-95.712891,37.09024
-75.1652215,39.9525839
-74.0059728,40.7127753
-80.4549026,38.5976262
-118.2436849,34.0522342
-96.4719312,32.7481845
-95.712891,37.09024
-89.2137254,43.1836046
-78.6568942,37.4315734
-84.5120196,39.1031182
-113.9940314,46.8721284
-84.3879824,33.7489954
-84.9877094,32.4609764
-81.6943605,41.49932
-87.0738851,20.6295586
-86.902298,32.3182314
-81.935143,40.8050565
-87.2169149,30.421309
-79.7011549,40.3245138
-91.2519017,43.8137751
-80.3445341,39.2806451
-86.1586156,41.6619927
-106.6367127,48.1969637
-84.5555347,42.732535
-87.6297982,41.8781136
-95.992775,36.1539816
-95.8243956,29.7857853
-86.7816016,36.1626638
-82.907123,40.4172871
-98.4936282,29.4241219
-120.5542012,43.8041334
-3.74922,40.463667
5.3419677,50.9738973
-82.907123,40.4172871
-97.7430608,30.267153
-84.3879824,33.7489954
-75.5993692,38.3606736
-93.6249593,41.5868353
-98.4936282,29.4241219
-83.0457538,42.331427
-100.3161126,25.6866142
-77.1945247,41.2033216
-94.1185366,36.3320196
-95.712891,37.09024
-104.990251,39.7392358
-77.2405153,38.9085472
-81.3792365,28.5383355
-122.3371809,48.4370202
-97.3307658,32.7554883
-91.5301683,41.6611277
-73.9973608,41.9270367
-105.1019275,40.1672068
-80.4706078,27.816415
-84.4277001,33.6407282
-115.1398296,36.1699412
-86.2483921,43.2341813
-94.2557663,35.2156489
-95.712891,37.09024
-73.9485424,40.744679
-77.1945247,41.2033216
-85.7584557,38.2526647
0.4690888,51.7343313
-72.589811,42.1014831
-79.3831843,43.653226
-90.0715323,29.9510658
-97.4094438,30.5707551
-73.9712488,40.7830603
-85.7584557,38.2526647
-87.6297982,41.8781136
-82.2223774,41.3978217
-122.0807964,37.6688205
-80.884049,43.0381628
-105.8700901,34.5199402
-82.9987942,39.9611755
-73.3812231,43.0281329
-74.4056612,40.0583238
-74.3587473,40.0918895
-74.4120953,40.5187154
-0.1322369,51.4825655
-82.9000751,32.1656221
-118.2436849,34.0522342
-87.6297982,41.8781136
-97.7430608,30.267153
-86.158068,39.768403
-123.1755444,49.1971768
-74.0059728,40.7127753
-89.3985283,32.3546679
-111.7609896,34.8697395
-84.8490961,36.8298299
-87.6297982,41.8781136
-84.2560299,35.7972998
-73.9712488,40.7830603
-93.2650108,44.977753
-98.8362755,24.26694
-74.0059728,40.7127753
-77.3324425,37.5059332
-118.2436849,34.0522342
-94.6858998,46.729553
-80.9450759,35.0073697
-85.3096801,35.0456297
-96.2368465,41.2831958
-91.2519017,43.8137751
-75.1946248,40.9867609
-78.6568942,37.4315734
-97.7430608,30.267153
-81.091203,32.0808989
-83.3671432,40.2364486
-73.9441579,40.6781784
-89.4012302,43.0730517
-104.8213634,38.8338816
-79.3757559,42.923366
-89.343727,43.2477685
-118.2436849,34.0522342
-122.4194155,37.7749295
-90.1994042,38.6270025
-93.2650108,44.977753
-80.0533746,26.7153424
-91.6656232,41.9778795
-84.3879824,33.7489954
-102.552784,23.634501
-73.087749,41.6032207
-118.2436849,34.0522342
-85.6023643,44.3148443
-100.9641429,25.4137247
-79.3831843,43.653226
-73.9441579,40.6781784
-85.6680863,42.9633599
-80.9871074,42.6645873
-77.0368707,38.9071923
-106.346771,56.130366
-119.1770516,34.1975048
-87.6297982,41.8781136
-79.6441198,43.5890452
-95.3698028,29.7604267
-87.6297982,41.8781136
-86.5861037,34.7303688
-90.0489801,35.1495343
-81.6943605,41.49932
-86.5263857,39.165325
-93.2650108,44.977753
-75.5276699,38.9108325
-85.6023643,44.3148443
-92.4453161,42.5348993
-87.6297982,41.8781136
-77.9638869,39.4562099
-86.902298,32.3182314
-73.134961,40.789142
-81.3792365,28.5383355
-74.0059728,40.7127753
-95.712891,37.09024
-94.3413168,34.0378916
-84.3879824,33.7489954
-95.3698028,29.7604267
-117.1483648,33.4936391
-93.7501789,32.5251516
-99.9018131,31.9685988
-118.7616764,34.1533395
-79.9030371,43.3247102
-90.1700748,29.9332605
-93.7501789,32.5251516
-80.4549026,38.5976262
-74.0059728,40.7127753
-94.5785667,39.0997265
-71.5723953,43.1938516
-98.4936282,29.4241219
-93.424529,37.297502
-95.712891,37.09024
-73.9712488,40.7830603
-93.2650108,44.977753
-79.6903316,44.3893556
-85.7584557,38.2526647
-86.8103567,33.5185892
-95.3698028,29.7604267
-82.4571776,27.950575
-75.1652215,39.9525839
-99.9018131,31.9685988
-95.3698028,29.7604267
-84.3879824,33.7489954
-76.6412712,39.0457549
-88.8183872,33.4503998
-3.3821421,51.6858341
77.167502,28.702554
-95.712891,37.09024
-86.7816016,36.1626638
-78.6381787,35.7795897
-79.0558445,35.9131996
-95.4655484,37.6821444
-74.417097,40.7598227
-84.3879824,33.7489954
-75.9446428,41.2403596
-77.816947,42.795896
-97.7430608,30.267153
-77.3063733,38.8462236
-87.5691735,33.2098407
-111.8910474,40.7607793
-81.7948103,26.1420358
-74.0059728,40.7127753
-74.4056612,40.0583238
-95.4799418,30.4249276
-95.712891,37.09024
-99.9018131,31.9685988
-84.9877094,32.4609764
-86.5804473,35.5174913
-75.7668095,45.4143492
-99.9018131,31.9685988
-79.3831843,43.653226
-82.9987942,39.9611755
-75.4557303,43.2128473
-97.5164276,35.4675602
-99.9018131,31.9685988
-79.3831843,43.653226
-81.6381785,41.2397772
-75.1652215,39.9525839
-76.4921829,38.9784453
-79.3831843,43.653226
-76.3055144,40.0378755
-115.1398296,36.1699412
-96.6988856,33.0198431
-81.5190053,41.0814447
-78.7811169,35.79154
-85.9562469,37.9161043
-87.8308522,33.6845539
-97.3702735,30.3496528
-105.5911007,41.3113669
-99.9018131,31.9685988
-93.2173758,30.2265949
-115.1398296,36.1699412
-99.9018131,31.9685988
-98.4936282,29.4241219
-72.7887705,41.9540614
-82.907123,40.4172871
-114.3517172,43.6971294
-102.552784,23.634501
-87.9372908,42.0664167
-90.0489801,35.1495343
-97.5164276,35.4675602
-80.1917902,25.7616798
-79.9958864,40.4406248
-77.0368707,38.9071923
-79.9958864,40.4406248
-75.1648981,39.9479837
-98.6750379,30.7593452
-87.4547635,41.6392024
-95.8632996,32.5565244
-97.7430608,30.267153
-99.9018131,41.4925374
-77.0368707,38.9071923
-89.3985283,32.3546679
-91.2519017,43.8137751
-95.3698028,29.7604267
-74.4056612,40.0583238
-83.0457538,42.331427
-106.346771,56.130366
-96.7969879,32.7766642
-91.8318334,37.9642529
-80.8431267,35.2270869
-97.7430608,30.267153
-85.6023643,44.3148443
-95.712891,37.09024
17.873887,-11.202692
-79.3831843,43.653226
-95.3698028,29.7604267
-86.1349019,40.2671941
-85.323214,51.253775
-88.0118473,41.7435073
-93.097702,41.8780025
-95.712891,37.09024
-90.5776367,41.5236437
-92.9593797,44.9238552
-77.8577673,38.8648561
-77.4291298,39.0066993
-84.3879824,33.7489954
-118.3525748,33.9164032
-76.2772223,39.4622357
-119.4902711,49.8607685
-95.3698028,29.7604267
-81.6114932,34.5029145
-99.9018131,31.9685988
-88.184236,30.6959406
-97.342782,31.0982344
-97.7430608,30.267153
-119.4179324,36.778261
-79.9958864,40.4406248
-74.2123681,41.0189861
-73.9441579,40.6781784
-88.7878678,43.7844397
-74.4056612,40.0583238
-95.712891,37.09024
-82.9987942,39.9611755
-79.3831843,43.653226
-75.1652215,39.9525839
-95.712891,37.09024
-95.6307891,31.7621153
-77.0368707,38.9071923
-95.712891,37.09024
-95.712891,37.09024
-97.1383744,49.895136
-91.9623327,30.9842977
-73.087749,41.6032207
-81.6943605,41.49932
-95.712891,37.09024
-99.9018131,31.9685988
-84.3879824,33.7489954
-76.6121893,39.2903848
-96.7025955,40.813616
-96.7898034,46.8771863
-69.4454689,45.253783
-87.6297982,41.8781136
-94.1185366,36.3320196
-94.1718542,36.082156
-78.4727976,42.5300624
-81.5615135,39.2667418
-95.7243335,37.2321077
-95.3102505,29.7751825
-80.4925337,43.4516395
-86.6750059,40.5875371
-95.3698028,29.7604267
-98.4936282,29.4241219
-85.1797142,42.3211522
-85.323214,51.253775
-99.9018131,31.9685988
-84.2700179,37.8393332
-95.266826,36.249758
-100.4370375,31.4637723
-87.3770488,44.8341302
-79.1126334,42.5673417
-104.990251,39.7392358
-87.6297982,41.8781136
-89.0939952,42.2711311
-79.3831843,43.653226
-97.7430608,30.267153
-105.2705456,40.0149856
-119.4179324,36.778261
-86.5313906,35.7574629
-95.6349463,29.6196787
-93.2650108,44.977753
-117.6861023,33.6469437
-74.0059728,40.7127753
-118.1669736,34.0224417
-95.3698028,29.7604267
-77.0368707,38.9071923
-80.0533746,26.7153424
-85.1393513,41.079273
-97.4394777,35.2225668
-102.552784,23.634501
-112.0740373,33.4483771
-118.5713823,34.456151
-85.6023643,44.3148443
-95.712891,37.09024
-74.2428535,40.5091468
-95.3698028,29.7604267
-84.3879824,33.7489954
-95.712891,37.09024
-97.8286409,28.0178986
-96.7969879,32.7766642
-95.712891,37.09024
-74.0059728,40.7127753
-99.9018131,31.9685988
-84.7932918,39.8569934
-92.4451371,31.3112936
-98.4104996,29.8405513
-81.6051221,41.012833
-100.3161126,25.6866142
-99.9018131,31.9685988
-95.712891,37.09024
-97.856109,27.5158689
-95.2860474,29.5635666
-79.3831843,43.653226
-99.9018131,31.9685988
-95.3698028,29.7604267
-97.092877,35.0077519
-96.7969879,32.7766642
-95.712891,37.09024
-86.8103567,33.5185892
-122.0807964,37.6688205
-77.0368707,38.9071923
-118.2436849,34.0522342
-121.8863286,37.3382082
-95.9345034,41.2565369
-95.712891,37.09024
-72.6624209,42.3471357
-117.5664384,33.8752935
-95.992775,36.1539816
-95.712891,37.09024
-81.8723084,26.640628
-74.0059728,40.7127753
-96.7969879,32.7766642
-97.1330683,33.2148412
-96.0665044,36.1467726
-96.7969879,32.7766642
-99.9018131,31.9685988
-97.5164276,35.4675602
-70.9328138,-17.1927361
-74.4056612,40.0583238
-96.7969879,32.7766642
-100.3161126,25.6866142
-95.3698028,29.7604267
-71.4774291,41.5800945
-89.3985283,40.6331249
-97.7430608,30.267153
-117.1610838,32.715738
-99.9018131,31.9685988
-79.9958864,40.4406248
-98.1750123,26.3069621
-97.9908366,26.1595194
-97.9908366,26.1595194
-85.4416363,36.4142281
-88.2433829,40.1164204
-95.712891,37.09024
-85.3096801,35.0456297
-96.6388833,32.912624
-113.4909267,53.544389
-105.7820674,39.5500507
-90.4429881,38.5126456
-89.6301221,44.9591352
-90.1994042,38.6270025
-95.712891,37.09024
-95.3698028,29.7604267
-98.2978951,26.0508406
-97.4394777,35.2225668
-108.5006904,45.7832856
-96.728333,43.5473028
-88.9548001,39.8403147
-95.992775,36.1539816
-119.4179324,36.778261
-79.9958864,40.4406248
-105.084423,40.5852602
-85.3863599,40.1933767
-74.0059728,40.7127753
-87.9064736,43.0389025
-95.712891,37.09024
-77.6418724,38.9756745
-97.1341783,32.9412363
-75.6971931,45.4215296
-99.9018131,41.4925374
-97.3593904,41.4302973
-87.81367,41.8794758
-73.134961,40.789142
-98.4842465,39.011902
-96.9375051,33.1626193
-97.396381,27.8005828
-97.4974838,25.9017472
-96.7969879,32.7766642
-0.378002,51.595172
-97.5164276,35.4675602
-95.712891,37.09024
-84.3879824,33.7489954
-77.0368707,38.9071923
-91.4887724,45.1002389
-94.4191177,39.2461138
-87.9375694,42.0953049
-110.588455,44.427963
18.643501,60.128161
-86.8026551,36.1447034
-88.0398912,30.6953657
-96.3344068,30.627977
-7.6920536,53.1423672
-84.5555347,42.732535
-97.092877,35.0077519
-43.1728965,-22.9068467
-98.4936282,29.4241219
-74.0059728,40.7127753
-85.7584557,38.2526647
-87.7845025,41.8850317
-88.5733979,40.0278116
-86.5804473,35.5174913
-92.2895948,34.7464809
-97.7430608,30.267153
-77.1945247,41.2033216
-85.323214,51.253775
-74.0059728,40.7127753
-88.4153847,44.2619309
-77.1872036,38.7892801
-97.092877,35.0077519
-95.933872,41.259207
-106.346771,56.130366
-88.1347927,41.9125286
-98.4530729,29.7438332
-99.9018131,31.9685988
-95.9345034,41.2565369
-86.7816016,36.1626638
-99.9018131,31.9685988
-88.2578582,42.1211364
-74.2082286,40.8690101
-95.3698028,29.7604267
-87.3770419,44.8341639
-75.0640602,39.8023363
-79.8711024,43.2557206
-98.5464068,28.9180294
-97.3307658,32.7554883
-84.9877094,32.4609764
-99.9018131,31.9685988
-95.712891,37.09024
-80.2481666,43.5448048
-85.3096801,35.0456297
-89.0550624,33.1237377
-74.0027418,40.7335719
-74.2179326,43.2994285
-87.6297982,41.8781136
-111.9388258,40.6677248
-95.3698028,29.7604267
-117.3754942,33.9806005
133.775136,-25.274398
-96.728333,43.5473028
-79.3831843,43.653226
-83.0457538,42.331427
-88.3161965,42.2411344
-95.712891,37.09024
-73.840231,41.1402322
-99.3267702,38.8791783
21.824312,39.074208
-90.445248,31.29293
-95.712891,37.09024
-95.712891,37.09024
-81.6943605,41.49932
-104.990251,39.7392358
-71.1286194,41.7695425
-117.7197785,34.0966764
-118.2436849,34.0522342
-75.3646282,41.1220337
-97.1383744,49.895136
-72.6203675,42.1070383
-93.6249593,41.5868353
-87.6297982,41.8781136
-88.0398912,30.6953657
-96.7969879,32.7766642
-86.4466599,36.3883809
-104.990251,39.7392358
-87.9064736,43.0389025
-120.5542012,43.8041334
-84.5999405,36.9889661
-105.2705456,40.0149856
-74.0059728,40.7127753
-95.712891,37.09024
-96.7969879,32.7766642
-79.3831843,43.653226
-75.1652215,39.9525839
-97.0466759,33.091788
-97.0647322,33.1540091
-111.3310568,45.8577705
-79.3831843,43.653226
-95.712891,37.09024
-108.5006904,45.7832856
-118.4911912,34.0194543
-98.3898726,40.5862583
-91.9623327,30.9842977
-95.7243335,37.2321077
-75.1652215,39.9525839
-91.8318334,37.9642529
-95.3698028,29.7604267
-103.8593697,44.4908172
-99.9018131,31.9685988
-86.9300023,35.751179
-84.4277001,33.6407282
-104.990251,39.7392358
-95.3698028,29.7604267
-105.0866504,39.9205411
-106.650422,35.0843859
-96.7969879,32.7766642
-77.1945247,41.2033216
-71.0588801,42.3600825
-89.3985283,40.6331249
-78.6381787,35.7795897
-87.1213953,35.9820074
-74.0059728,40.7127753
-74.0059728,40.7127753
-79.9958864,40.4406248
-79.3831843,43.653226
-78.898619,35.9940329
-73.7948516,40.7282239
-93.9892172,29.9354399
-86.7816016,36.1626638
-101.8312969,35.2219971
-121.6219177,39.7596061
-104.8319195,39.7294319
-75.1652215,39.9525839
-93.2922989,37.2089572
-75.6624122,41.408969
-79.6441198,43.5890452
-93.9993996,44.1635775
-84.3879824,33.7489954
-90.1994042,38.6270025
-85.6680863,42.9633599
-95.712891,37.09024
-95.3698028,29.7604267
-98.4936282,29.4241219
-91.4034833,38.0628225
-122.4852507,37.8590937
-95.712891,37.09024
-106.346771,56.130366
-96.3119743,30.616559
-94.5785667,39.0997265
-91.8318334,35.20105
-75.6054882,39.9606643
-106.346771,56.130366
-97.7430608,30.267153
-79.3831843,43.653226
-117.3794834,33.1958696
-82.9000751,32.1656221
-77.0368707,38.9071923
-99.9018131,31.9685988
-95.712891,37.09024
-74.4056612,40.0583238
-97.330053,37.6871761
-89.3985283,40.6331249
-93.097702,41.8780025
-106.346771,56.130366
8.468946,60.472024
-40.2949528,-20.3477821
-79.6441198,43.5890452
-90.1994042,38.6270025
-111.0937311,34.0489281
-77.1945247,41.2033216
-105.0786091,39.4591655
-92.9852183,45.2788561
-69.4454689,45.253783
-111.8412502,33.3061605
-81.8723084,26.640628
-97.092877,35.0077519
-96.7898034,46.8771863
-73.9918181,40.7637581
-95.9345034,41.2565369
-98.1633432,26.3017374
-97.1383744,49.895136
-99.9018131,31.9685988
-96.7025955,40.813616
-76.9066396,38.8040027
-88.7878678,43.7844397
-82.9987942,39.9611755
-79.0192997,35.7595731
-105.0772063,39.766098
-99.9018131,41.4925374
-85.323214,51.253775
-87.6297982,41.8781136
-74.0059728,40.7127753
-118.2436849,34.0522342
-80.1061859,44.3272376
-87.9064736,43.0389025
-83.9207392,35.9606384
-105.7820674,39.5500507
-75.6971931,45.4215296
-97.7430608,30.267153
-96.8291685,32.96179
-86.7816016,36.1626638
-95.712891,37.09024
-93.7130493,41.6709834
-87.6297982,41.8781136
-94.8191285,38.8813958
-122.3371809,48.4370202
-93.2650108,44.977753
-98.4936282,29.4241219
-87.6297982,41.8781136
-98.4842465,39.011902
-104.990251,39.7392358
-83.3188341,43.0514161
-95.712891,37.09024
-98.3898726,40.5862583
-97.1383744,49.895136
-96.7969879,32.7766642
-73.4151214,40.7934322
-95.940082,36.1445314
-74.0059728,40.7127753
-117.1610838,32.715738
-120.7401385,47.7510741
-111.6709584,32.7558935
-76.6019125,39.4014955
-105.1019275,40.1672068
-7.6920536,53.1423672
-97.1383744,49.895136
-90.6998477,38.8106075
-99.133208,19.4326077
-75.4007058,39.9868904
-82.5407213,40.4811721
-95.712891,37.09024
